# Title: Africa Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
198609,0.26
198610,0
198611,-0.29
198612,-0.46
198701,0.52
198702,0.87
198703,0.66
198704,0.43
198705,1.12
198706,0.29
198707,1.01
198708,1
198709,0.75
198710,0.4
198711,0.74
198712,1
198801,0.62
198802,0.87
198803,0.73
198804,1
198805,0.79
198806,0.62
198807,0.54
198808,0.49
198809,0.25
198810,-0.01
198811,0.06
198812,-0.48
198901,-1.04
198902,-0.83
198903,-0.21
198904,0.04
198905,0.29
198906,0.31
198907,0.25
198908,0.59
198909,0.6
198910,0.05
198911,0.37
198912,0.7
199001,0.34
199002,0.1
199003,0.08
199004,0.77
199005,0.47
199006,0.76
199007,0.36
199008,0.54
199009,0.47
199010,0.76
199011,1.01
199012,1.03
199101,0.35
199102,0.66
199103,0.45
199104,0.39
199105,0.18
199106,0.45
199107,0.35
199108,0.27
199109,0.47
199110,0.14
199111,0.16
199112,-0.4
199201,-0.15
199202,0.11
199203,0.24
199204,0.37
199205,0.11
199206,0.31
199207,0.03
199208,0.03
199209,0.19
199210,0.31
199211,-0.07
199212,0.35
199301,-0.22
199302,-0.33
199303,0.18
199304,0.34
199305,0.43
199306,0.49
199307,0.55
199308,0.56
199309,0.64
199310,0.95
199311,0.96
199312,0.77
199401,0.38
199402,-0.05
199403,0.6
199404,0.61
199405,0.64
199406,0.22
199407,0.06
199408,0.38
199409,0.34
199410,0.36
199411,0.27
199412,-0.04
199501,0.02
199502,0.35
199503,0.68
199504,0.25
199505,0.63
199506,0.87
199507,0.76
199508,1.1
199509,0.86
199510,0.57
199511,0.3
199512,0.76
199601,1.1
199602,0.76
199603,0.52
199604,0.24
199605,0.85
199606,0.23
199607,0.29
199608,0.6
199609,0.61
199610,0.26
199611,0.07
199612,0.67
199701,0.65
199702,-0.26
199703,-0.06
199704,-0.19
199705,0.18
199706,0.92
199707,0.76
199708,0.82
199709,0.95
199710,0.75
199711,0.82
199712,0.73
199801,0.58
199802,1.34
199803,0.56
199804,1.75
199805,1.1
199806,0.98
199807,1.07
199808,0.94
199809,0.92
199810,0.63
199811,0.61
199812,0.57
199901,0.55
199902,0.6
199903,0.72
199904,0.69
199905,0.87
199906,0.85
199907,0.64
199908,0.62
199909,0.56
199910,0.37
199911,0.58
199912,0.33
200001,0.36
200002,-0.29
200003,0.15
200004,0.96
200005,0.65
200006,0.59
200007,0.63
200008,0.48
200009,0.64
200010,0.23
200011,0.47
