# Title: Oceania Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
200204,1.58
200205,1.34
200206,0.63
200207,0.59
200208,0.44
200209,0.95
200210,0.97
200211,1.28
200212,1.01
200301,0.81
200302,0.95
200303,0.15
200304,0.99
200305,1.05
200306,0.95
200307,0.91
200308,0.74
200309,1.09
200310,0.15
200311,0.68
200312,0.79
200401,0.67
200402,0.7
200403,0.56
200404,1
200405,0.4
200406,0.74
200407,0.49
200408,0.15
200409,0.01
200410,1.32
200411,0.48
200412,0.59
200501,0.68
200502,0.84
200503,1.07
200504,2
200505,1.15
200506,1.03
200507,1.15
200508,0.63
200509,1.13
200510,1.18
200511,0.9
200512,0.88
200601,1.08
200602,0.73
200603,0.71
200604,0.1
200605,-0.17
200606,-0.15
200607,0.34
200608,0.87
200609,0.98
200610,1.12
200611,1.29
200612,0.48
200701,0.36
200702,1.4
200703,0.62
200704,0.9
200705,1.5
200706,-0.38
200707,0.6
200708,0.8
200709,1.02
200710,1.11
200711,0.63
200712,0.39
200801,1.14
200802,0.07
200803,0.61
200804,0.12
200805,0.46
200806,0.9
200807,0.51
200808,-0.24
200809,1.08
200810,1.37
200811,0.37
200812,0.39
200901,0.68
200902,0.64
200903,0.75
200904,0.8
200905,0.38
200906,0.87
200907,0.97
200908,2.01
200909,1.14
200910,0.66
200911,1.5
200912,0.89
201001,0.77
201002,0.95
201003,0.69
201004,1.48
201005,0.89
201006,0.88
201007,1.16
201008,0.56
201009,0.56
201010,0.29
201011,0.09
201012,0.21
201101,0.91
201102,0.26
201103,-0.17
201104,0.03
201105,-0.45
201106,-0.02
201107,0.67
201108,0.94
201109,0.36
201110,0.66
201111,0.45
201112,0.12
201201,0.39
201202,0.22
201203,-0.23
201204,0.54
201205,0.15
201206,0.01
201207,0.06
201208,0.5
201209,0.93
201210,0.88
201211,1.15
201212,1.16
201301,1.56
201302,0.95
201303,1.01
201304,1.22
201305,1.26
201306,1.05
201307,1.45
201308,1.41
201309,2.06
201310,1.39
201311,0.84
201312,0.77
201401,0.97
201402,0.31
201403,0.95
201404,1.23
201405,1.6
201406,0.84
201407,0.62
201408,0.46
201409,1.14
201410,1.63
201411,1.5
201412,1.08
201501,0.45
201502,1.52
201503,0.99
201504,0.17
201505,0.49
201506,1.38
201507,0.72
201508,0.83
201509,0.54
201510,2.14
201511,1.59
201512,1.19
201601,0.91
201602,1.29
201603,1.76
201604,2.02
201605,1.89
201606,1.48
201607,1.28
201608,0.89
201609,0.55
201610,0.32
201611,0.85
201612,0.82
201701,0.91
201702,0.73
201703,1.51
201704,0.44
201705,0.92
201706,0.83
201707,1.53
201708,1.18
201709,1.2
201710,1.46
201711,0.93
201712,1.23
201801,1.31
201802,0.87
201803,1.13
201804,1.99
201805,0.65
201806,0.61
201807,1.08
201808,0.3
201809,0.64
201810,1.52
201811,0.83
201812,1.61
201901,2.08
201902,1.1
201903,1.6
201904,1.25
201905,0.78
201906,0.55
201907,1.27
201908,0.33
201909,0.82
201910,1.56
201911,0.89
201912,2.26
202001,1.24
202002,1.11
202003,0.84
202004,1.52
202005,0.14
202006,1.1
202007,1.07
202008,1.3
202009,1.92
202010,0.98
202011,1.8
202012,0.4
202101,0.61
202102,0.19
202103,0.47
202104,0.5
202105,0.7
202106,0.6
202107,1.45
202108,1.26
202109,0.97
202110,0.99
202111,0.06
202112,1.14
202201,1.07
202202,0.51
202203,1.55
202204,1.46
202205,1.13
202206,1.05
202207,0.53
202208,1
202209,0.88
202210,0.76
202211,-0.21
202212,0.29
202301,0.37
202302,0.67
202303,1.13
202304,0.58
202305,-0.09
202306,1.1
202307,1.16
202308,1.81
202309,1.76
202310,1.12
202311,1.34
202312,1.43
202401,1.52
202402,1.59
202403,1.1
202404,0.31
202405,1.28
202406,1.06
202407,1
202408,2.3
202409,1.64
202410,2.1
202411,1.52
202412,1.61
202501,1.89
202502,1.6
202503,2.02
202504,1.14
202505,1.05
202506,0.84
