# Title: Atlantic MDR Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
194607,-0.28
194608,-0.15
194609,-0.01
194610,-0.14
194611,-0.06
194612,-0.12
194701,-0.35
194702,-0.24
194703,0
194704,-0.2
194705,-0.46
194706,-0.33
194707,-0.33
194708,-0.35
194709,-0.41
194710,-0.28
194711,-0.06
194712,-0.09
194801,0.04
194802,0.02
194803,0.04
194804,-0.07
194805,0.15
194806,0.16
194807,0.09
194808,-0.04
194809,-0.13
194810,-0.06
194811,-0.07
194812,-0.16
194901,-0.05
194902,-0.13
194903,-0.22
194904,-0.21
194905,-0.29
194906,-0.38
194907,-0.19
194908,-0.11
194909,0.03
194910,-0.02
194911,-0.1
194912,-0.08
195001,-0.31
195002,-0.27
195003,-0.3
195004,-0.17
195005,-0.34
195006,-0.19
195007,-0.25
195008,-0.1
195009,0.06
195010,-0.06
195011,0.01
195012,0.14
195101,0.05
195102,-0.06
195103,-0.07
195104,0.27
195105,0.34
195106,0.25
195107,0.37
195108,0.33
195109,0.3
195110,0.17
195111,0.19
195112,0.06
195201,-0.18
195202,-0.07
195203,0.25
195204,0.12
195205,0.33
195206,0.37
195207,0.28
195208,0.29
195209,0.39
195210,0.33
195211,0.26
195212,0.4
195301,0.36
195302,0.29
195303,0
195304,0.28
195305,0.19
195306,0.28
195307,0.36
195308,0.31
195309,0.23
195310,0.26
195311,0.31
195312,0.31
195401,0.18
195402,0.06
195403,0.03
195404,-0.1
195405,0.12
195406,0.05
195407,-0.01
195408,-0.08
195409,-0.07
195410,-0.3
195411,-0.3
195412,-0.36
195501,0.03
195502,-0.06
195503,-0.22
195504,-0.25
195505,-0.21
195506,-0.15
195507,0.13
195508,0.3
195509,0.32
195510,0.29
195511,0.36
195512,0.25
195601,0.37
195602,0.27
195603,0.17
195604,0.17
195605,-0.12
195606,-0.22
195607,-0.25
195608,-0.08
195609,-0.23
195610,-0.03
195611,-0.11
195612,0.15
195701,-0.28
195702,-0.41
195703,-0.05
195704,-0.26
195705,-0.24
195706,0.07
195707,0.1
195708,0.4
195709,0.37
195710,0.47
195711,0.33
195712,0.35
195801,0.54
195802,0.76
195803,1.12
195804,1.1
195805,0.84
195806,0.95
195807,0.65
195808,0.66
195809,0.48
195810,0.34
195811,0.34
