# Title: Asia Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
195603,-0.38
195604,-0.59
195605,-0.38
195606,-0.1
195607,-0.11
195608,-0.36
195609,-0.41
195610,-0.4
195611,-0.4
195612,-0.3
195701,0
195702,-1.28
195703,-1.28
195704,-0.68
195705,0
195706,0.12
195707,-0.34
195708,-0.06
195709,0.01
195710,-0.37
195711,-0.21
195712,0.96
195801,0.57
195802,0.66
195803,-0.49
195804,-0.45
195805,-0.56
195806,-0.23
195807,-0.07
195808,-0.2
195809,-0.56
195810,-0.27
195811,-0.12
195812,0.21
195901,0.53
195902,0.43
195903,1.43
195904,0.33
195905,-0.19
195906,0.27
195907,-0.2
195908,0.32
195909,0.49
195910,-0.03
195911,-0.55
195912,-0.97
196001,-0.25
196002,1.15
196003,-1.14
196004,-0.52
196005,-0.82
196006,0.34
196007,-0.08
196008,-0.19
196009,0.14
196010,-0.76
196011,-0.95
196012,0.93
196101,0.32
196102,0.86
196103,1.2
196104,0.3
196105,0.21
196106,-0.05
196107,0.16
196108,-0.07
196109,0.15
196110,-0.65
196111,0.29
196112,0.29
196201,1.31
196202,1.84
196203,0.99
196204,0.59
196205,0.51
196206,-0.34
196207,0.4
196208,-0.14
196209,-0.05
196210,-0.24
196211,-0.61
196212,0.52
196301,0.89
196302,1.99
196303,0.26
196304,-0.76
196305,-0.21
196306,-0.33
196307,0.09
196308,0.08
196309,0.13
196310,0.63
196311,1.1
196312,0.3
196401,-0.09
196402,-1.04
196403,-0.4
196404,-0.89
196405,-0.25
196406,-0.15
196407,-0.07
196408,-0.04
196409,-0.14
196410,-0.68
196411,-0.07
196412,0.27
196501,0.4
196502,-0.61
196503,0.44
196504,-0.74
196505,-0.1
196506,-0.06
196507,0.01
196508,-0.29
196509,0.05
196510,0.35
196511,-0.65
196512,-0.27
196601,0.16
196602,-0.45
196603,-0.04
196604,-0.8
196605,0.08
196606,0.12
196607,-0.02
196608,0.44
196609,0.28
196610,-0.38
196611,-0.25
196612,-1.12
196701,-0.61
196702,-0.59
196703,0.94
196704,0.56
196705,0.91
196706,-0.03
196707,0.25
196708,-0.06
196709,-0.42
196710,1.22
196711,0.25
196712,0.32
196801,-0.27
196802,-0.22
196803,2.14
196804,0.16
196805,0.24
196806,-0.31
196807,-0.21
196808,-0.29
196809,-0.55
196810,-0.59
196811,-1.09
196812,-0.99
196901,-2.79
196902,-3.74
196903,-0.56
196904,-0.39
196905,-0.56
196906,-0.27
196907,0.15
196908,-0.37
196909,-0.42
196910,-0.14
196911,0.65
196912,0.41
197001,-0.08
197002,0.55
197003,-0.55
197004,0.3
197005,0.04
197006,-0.32
197007,0.22
