# Title: North America Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
Date,Anomaly
200109,1.19
200110,0.33
200111,1.9
200112,2.2
200201,2.13
200202,0.73
200203,-1.04
200204,-0.26
200205,-0.33
200206,1.05
200207,0.89
200208,0.37
200209,1.25
200210,0.01
200211,1.41
200212,3.2
200301,2.44
200302,0.1
200303,0.41
200304,0.83
200305,0.8
200306,0.42
200307,1
200308,1.25
200309,0.87
200310,1.87
200311,0.69
200312,1.84
200401,-0.2
200402,1.4
200403,1.34
200404,0.78
200405,-0.06
200406,0.24
200407,0.42
200408,-0.07
200409,0.37
200410,0.87
200411,1.27
200412,0.14
200501,1.13
200502,2.26
200503,1.82
200504,1.68
200505,0.79
200506,0.9
200507,0.87
200508,0.61
200509,0.94
200510,1
200511,1.55
200512,1.89
200601,3.4
200602,1.87
200603,1.6
200604,2.11
200605,1.66
200606,1.37
200607,1.17
200608,0.86
200609,0.89
200610,0.77
200611,0
200612,2.83
200701,2.08
200702,0.53
200703,0.93
200704,0.86
200705,0.5
200706,0.95
200707,1.26
200708,0.75
200709,0.5
200710,1.15
200711,0.93
200712,0.37
200801,0.79
200802,0.03
200803,-0.18
200804,0.32
200805,0.45
200806,0.77
200807,0.52
200808,0.53
200809,0.46
200810,0.51
200811,1.42
200812,-0.61
200901,1
200902,1.18
200903,-0.36
200904,0.41
200905,0.07
200906,0.27
200907,0.33
200908,0.35
200909,1.37
200910,-0.71
200911,1.95
200912,0.7
201001,2.09
201002,2.41
201003,2.7
201004,2.74
201005,0.92
201006,1.11
201007,1.06
201008,1.3
201009,1.17
201010,1.66
201011,1.8
201012,1.6
201101,1.49
201102,0.67
201103,0.53
201104,-0.07
201105,0.42
201106,0.83
201107,1.31
201108,1.4
201109,1.43
201110,1.11
201111,0.9
201112,1.98
201201,2.11
201202,2.87
201203,2.35
201204,1.66
201205,1.37
201206,1.66
201207,1.76
201208,1.47
201209,1.56
201210,0.55
201211,0.47
201212,1.05
201301,1.75
201302,1.41
201303,0.93
201304,-0.64
201305,0.24
201306,1.34
201307,0.54
201308,0.81
201309,1.29
201310,1.11
201311,0.04
201312,-1.07
201401,2.17
201402,-0.03
201403,-0.3
201404,0.23
201405,0.88
201406,1.08
201407,0.72
201408,0.99
201409,0.89
201410,1.58
201411,-0.12
201412,2.19
201501,1.77
201502,-0.22
201503,1.73
201504,1.15
201505,1.06
201506,1.43
201507,0.86
201508,0.95
201509,1.68
201510,1.38
201511,1.76
201512,2.49
201601,3.32
201602,3.08
201603,3
201604,1.6
201605,1.51
201606,1.7
201607,1.42
201608,1.36
201609,1.64
201610,1.42
201611,3.55
201612,0.79
201701,2.88
201702,3.03
201703,1.22
201704,1.16
201705,1.24
201706,1.18
201707,1.13
201708,0.9
201709,1.5
201710,1.45
201711,1.06
201712,2.04
201801,2.08
201802,1.05
201803,1.64
201804,-0.32
201805,1.43
201806,1.1
201807,1.09
201808,0.81
201809,0.47
201810,0.09
201811,0.11
201812,2.17
201901,1.45
201902,-0.16
201903,1.78
201904,1.38
201905,0.97
201906,0.98
201907,1.18
201908,1.07
201909,1.82
201910,0.74
201911,1.2
201912,1.89
202001,1.94
202002,1.15
202003,1.21
202004,0.7
202005,0.69
202006,1.08
202007,1.43
202008,1.44
202009,0.71
202010,0.51
202011,1.63
202012,2.7
202101,3.92
202102,-0.36
202103,2.06
202104,1.23
202105,0.59
202106,1.85
202107,1.21
202108,1.19
202109,1.62
202110,2.48
202111,1.88
202112,1.94
202201,0.96
202202,-0.26
202203,1.7
202204,0.11
202205,0.88
202206,1.28
202207,1.52
202208,1.78
202209,2.06
202210,1.73
202211,0.72
202212,0.63
202301,3.33
202302,0.8
202303,0.65
202304,0.98
202305,2.15
202306,1.49
202307,1.89
202308,1.88
202309,2.47
202310,2.14
202311,2.68
202312,4.44
202401,2.17
202402,3.41
202403,1.97
202404,2.35
202405,1.54
202406,1.53
202407,1.7
202408,1.55
202409,2.69
202410,2.51
202411,2.63
202412,3.25
202501,2.38
202502,1.59
202503,2.21
202504,1.74
202505,1.54
202506,1.35
